season,week,home_team,away_team,home_conference,away_conference,home_score,away_score,spread,over_under,home_moneyline,away_moneyline,actual_margin,total_points,home_covered,over_hit,spread_error,spread_group
2022,14,Tulane,UCF,American Athletic,American Athletic,45,28,-3.5,57.5,,,17,73,True,True,20.5,Small Home Favorite
2022,14,Ohio,Toledo,Mid-American,Mid-American,7,17,3.5,54.5,,,-10,24,False,False,-13.5,Small Home Underdog
2022,14,Michigan,Purdue,Big Ten,Big Ten,43,22,-16.0,54.0,,,21,65,True,True,37.0,Big Home Favorite
2022,15,South Dakota State,Holy Cross,MVFC,Patriot,41,21,-19.0,54.0,-900.0,575.0,20,62,True,True,39.0,Big Home Favorite
2022,15,Sacramento State,Incarnate Word,Big Sky,Southland,63,66,-6.5,77.5,,,-3,129,True,True,3.5,Small Home Favorite
2022,15,North Dakota State,Samford,MVFC,Southern,24,3,-19.0,62.5,,,21,27,True,False,40.0,Big Home Favorite
2022,15,Montana State,William & Mary,Big Sky,CAA,55,0,-9.0,65.0,,,55,55,True,False,64.0,Small Home Favorite
2022,15,Army,Navy,FBS Independents,American Athletic,20,17,2.5,32.0,,,3,37,True,True,0.5,Small Home Underdog
2022,10,Harvard,Columbia,Ivy,Ivy,20,21,-10.5,48.5,,,-1,41,True,False,9.5,Small Home Favorite
2022,10,Indiana State,North Dakota,MVFC,MVFC,7,42,11.5,52.0,,,-35,49,False,False,-46.5,Small Home Underdog
2022,10,North Carolina A&T,Norfolk State,Big South,MEAC,49,24,-23.5,53.5,,,25,73,True,True,48.5,Big Home Favorite
2022,10,Princeton,Dartmouth,Ivy,Ivy,17,14,-16.5,42.5,,,3,31,True,False,19.5,Big Home Favorite
2022,10,Stony Brook,Morgan State,CAA,MEAC,24,22,-10.5,43.5,,,2,46,True,True,12.5,Small Home Favorite
2022,10,Davidson,Stetson,Pioneer,Pioneer,56,48,-19.5,57.0,,,8,104,True,True,27.5,Big Home Favorite
2022,10,Georgetown,St. Francis (PA),Patriot,NEC,24,38,17.0,56.5,,,-14,62,False,True,-31.0,Big Home Underdog
2022,10,Hampton,William & Mary,CAA,CAA,14,20,20.5,51.5,,,-6,34,False,False,-26.5,Big Home Underdog
2022,10,Charleston Southern,Robert Morris,Big South,Big South,34,21,-17.5,45.5,,,13,55,True,True,30.5,Big Home Favorite
2022,1,UT Martin,Western Illinois,OVC,MVFC,42,25,-17.0,61.5,,,17,67,True,True,34.0,Big Home Favorite
2022,1,Tarleton State,Mississippi Valley State,Western Athletic,SWAC,29,13,-13.0,51.0,,,16,42,True,False,29.0,Small Home Favorite
2022,1,Southern Utah,St. Thomas (MN),Western Athletic,Pioneer,44,13,-3.0,49.5,,,31,57,True,True,34.0,Small Home Favorite
2022,7,Idaho State,Cal Poly,Big Sky,Big Sky,40,31,3.5,56.0,,,9,71,True,True,5.5,Small Home Underdog
2022,5,St. Francis (PA),Central Connecticut,NEC,NEC,39,13,-18.5,47.5,,,26,52,True,True,44.5,Big Home Favorite
2022,7,Eastern Washington,Sacramento State,Big Sky,Big Sky,28,52,14.5,75.0,,,-24,80,False,True,-38.5,Big Home Underdog
2022,7,Montana,Idaho,Big Sky,Big Sky,23,30,-17.5,51.5,,,-7,53,True,True,10.5,Big Home Favorite
2022,7,Northern Colorado,Montana State,Big Sky,Big Sky,14,37,21.5,62.0,,,-23,51,False,False,-44.5,Big Home Underdog
2022,7,UC Davis,Northern Arizona,Big Sky,Big Sky,56,27,-14.5,52.0,,,29,83,True,True,43.5,Big Home Favorite
2022,1,North Carolina Central,North Carolina A&T,MEAC,Big South,28,13,-11.5,49.0,,,15,41,True,False,26.5,Small Home Favorite
2022,4,Eastern Washington,Montana State,Big Sky,Big Sky,35,38,6.0,70.0,,,-3,73,False,True,-9.0,Small Home Underdog
2022,4,North Alabama,Tarleton State,Atlantic Sun,Western Athletic,28,43,-2.0,55.5,,,-15,71,False,True,-13.0,Small Home Favorite
2022,4,Gardner-Webb,Mercer,Big South,Southern,14,45,7.0,56.5,,,-31,59,False,True,-38.0,Small Home Underdog
2022,4,Florida A&M,Alabama A&M,SWAC,SWAC,38,25,-10.0,57.5,,,13,63,True,True,23.0,Small Home Favorite
2022,4,Delaware,Hampton,CAA,CAA,35,3,-24.5,51.0,,,32,38,True,False,56.5,Big Home Favorite
2022,8,Jacksonville State,SE Louisiana,Atlantic Sun,Southland,14,31,-7.5,64.0,,,-17,45,False,False,-9.5,Small Home Favorite
2022,8,South Carolina State,North Carolina Central,MEAC,MEAC,26,24,-1.0,58.5,,,2,50,True,False,3.0,Small Home Favorite
2022,8,VMI,Furman,Southern,Southern,3,41,13.5,52.5,,,-38,44,False,False,-51.5,Small Home Underdog
2022,8,Chattanooga,Mercer,Southern,Southern,41,21,1.5,50.0,,,20,62,True,True,18.5,Small Home Underdog
2022,8,Western Carolina,The Citadel,Southern,Southern,21,34,-15.0,53.0,,,-13,55,True,True,2.0,Big Home Favorite
2022,8,Drake,Davidson,Pioneer,Pioneer,14,48,12.5,48.0,,,-34,62,False,True,-46.5,Small Home Underdog
2022,8,Merrimack,Sacred Heart,NEC,NEC,31,25,-1.5,47.5,,,6,56,True,True,7.5,Small Home Favorite
2022,8,New Hampshire,Elon,CAA,CAA,40,22,2.5,44.5,,,18,62,True,True,15.5,Small Home Underdog
2022,8,Monmouth,Rhode Island,CAA,CAA,46,48,1.0,60.0,,,-2,94,False,True,-3.0,Small Home Underdog
2022,8,Presbyterian,St. Thomas (MN),Pioneer,Pioneer,17,46,23.0,54.5,,,-29,63,False,True,-52.0,Big Home Underdog
2022,9,Prairie View A&M,Bethune-Cookman,SWAC,SWAC,58,48,-16.5,56.0,,,10,106,True,True,26.5,Big Home Favorite
2022,9,Southern Illinois,Northern Iowa,MVFC,MVFC,36,37,-5.5,53.5,,,-1,73,True,True,4.5,Small Home Favorite
2022,9,Murray State,Tennessee State,OVC,OVC,19,3,14.0,50.0,,,16,22,True,False,2.0,Big Home Underdog
2022,7,Eastern Kentucky,Sam Houston,Atlantic Sun,Western Athletic,17,25,-6.5,51.5,,,-8,42,False,False,-1.5,Small Home Favorite
2022,7,North Carolina Central,Morgan State,MEAC,MEAC,59,20,-14.5,52.5,,,39,79,True,True,53.5,Big Home Favorite
2022,7,UAlbany,Hampton,CAA,CAA,37,38,-14.0,57.0,,,-1,75,True,True,13.0,Big Home Favorite
2022,7,Richmond,Villanova,CAA,CAA,20,10,-4.5,62.5,,,10,30,True,False,14.5,Small Home Favorite
2022,7,Grambling,Florida A&M,SWAC,SWAC,16,20,17.0,56.0,,,-4,36,False,False,-21.0,Big Home Underdog
2022,12,Harvard,Yale,Ivy,Ivy,14,19,-1.5,52.5,,,-5,33,False,False,-3.5,Small Home Favorite
2022,6,Alabama State,Jackson State,SWAC,SWAC,12,26,26.5,52.5,,,-14,38,False,False,-40.5,Big Home Underdog
2022,6,Tennessee State,Bethune-Cookman,OVC,SWAC,41,17,-7.5,49.5,,,24,58,True,True,31.5,Small Home Favorite
2022,6,Campbell,Charleston Southern,Big South,Big South,34,28,-14.0,55.0,,,6,62,True,True,20.0,Big Home Favorite
2022,6,Duquesne,Merrimack,NEC,NEC,21,28,-4.5,45.5,,,-7,49,False,True,-2.5,Small Home Favorite
2022,6,Lehigh,Fordham,Patriot,Patriot,28,40,16.0,67.5,,,-12,68,False,True,-28.0,Big Home Underdog
2022,12,Illinois State,Western Illinois,MVFC,MVFC,20,13,-21.0,37.5,,,7,33,True,False,28.0,Big Home Favorite
2022,12,Monmouth,Stony Brook,CAA,CAA,24,21,-14.5,62.5,,,3,45,True,False,17.5,Big Home Favorite
2022,7,Mercer,East Tennessee State,Southern,Southern,55,33,-14.0,52.5,,,22,88,True,True,36.0,Big Home Favorite
2022,8,Cal Poly,Eastern Washington,Big Sky,Big Sky,10,17,10.0,75.5,,,-7,27,False,False,-17.0,Small Home Underdog
2022,8,Harvard,Princeton,Ivy,Ivy,10,37,2.5,47.0,,,-27,47,False,False,-29.5,Small Home Underdog
2022,6,Columbia,Wagner,Ivy,NEC,28,7,-29.5,50.0,,,21,35,True,False,50.5,Big Home Favorite
2022,6,Yale,Dartmouth,Ivy,Ivy,24,21,-4.5,50.0,,,3,45,True,False,7.5,Small Home Favorite
2022,6,Northern Iowa,Illinois State,MVFC,MVFC,21,23,-8.0,41.5,,,-2,44,True,True,6.0,Small Home Favorite
2022,2,North Texas,Texas Southern,Conference USA,SWAC,59,27,-38.5,64.5,,,32,86,True,True,70.5,Big Home Favorite
2022,2,Rice,McNeese,Conference USA,Southland,52,10,-7.5,52.5,,,42,62,True,True,49.5,Small Home Favorite
2022,2,UL Monroe,Nicholls,Sun Belt,Southland,35,7,-4.5,58.5,,,28,42,True,False,32.5,Small Home Favorite
2022,2,Indiana,Idaho,Big Ten,Big Sky,35,22,-24.5,50.5,,,13,57,True,True,37.5,Big Home Favorite
2022,12,Morgan State,Howard,MEAC,MEAC,6,35,5.0,49.0,,,-29,41,False,False,-34.0,Small Home Underdog
2022,12,Butler,St. Thomas (MN),Pioneer,Pioneer,13,27,7.5,47.5,,,-14,40,False,False,-21.5,Small Home Underdog
2022,4,Illinois,Chattanooga,Big Ten,Southern,31,0,-20.0,44.5,,,31,31,True,False,51.0,Big Home Favorite
2022,9,Grambling,Alcorn State,SWAC,SWAC,35,6,8.0,51.5,,,29,41,True,False,21.0,Small Home Underdog
2022,9,Marist,Presbyterian,Pioneer,Pioneer,37,7,-13.0,48.5,,,30,44,True,False,43.0,Small Home Favorite
2022,9,Holy Cross,Fordham,Patriot,Patriot,53,52,-10.5,68.5,,,1,105,True,True,11.5,Small Home Favorite
2022,9,Duquesne,Long Island University,NEC,NEC,48,50,-13.0,52.5,,,-2,98,True,True,11.0,Small Home Favorite
2022,4,Austin Peay,Eastern Kentucky,Atlantic Sun,Atlantic Sun,31,20,-1.5,63.5,,,11,51,True,False,12.5,Small Home Favorite
2022,9,Eastern Washington,Portland State,Big Sky,Big Sky,35,38,-10.5,66.0,,,-3,73,True,True,7.5,Small Home Favorite
2022,11,Texas Southern,Grambling,SWAC,SWAC,41,7,-6.5,55.0,,,34,48,True,False,40.5,Small Home Favorite
2022,9,Sacramento State,Idaho,Big Sky,Big Sky,31,28,-14.0,62.5,,,3,59,True,False,17.0,Big Home Favorite
2022,9,Columbia,Yale,Ivy,Ivy,16,41,5.0,43.5,,,-25,57,False,True,-30.0,Small Home Underdog
2022,9,North Dakota State,Illinois State,MVFC,MVFC,24,7,-18.0,41.0,,,17,31,True,False,35.0,Big Home Favorite
2022,9,Lamar,Nicholls,Southland,Southland,24,17,7.5,59.0,,,7,41,False,False,-0.5,Small Home Underdog
2022,9,The Citadel,Samford,Southern,Southern,3,38,15.5,46.0,,,-35,41,False,False,-50.5,Big Home Underdog
2022,8,Northern Iowa,Missouri State,MVFC,MVFC,41,20,-1.5,56.5,,,21,61,True,True,22.5,Small Home Favorite
2022,9,Elon,Delaware,CAA,CAA,27,7,3.0,46.0,,,20,34,True,False,17.0,Small Home Underdog
2022,6,Northern Arizona,Cal Poly,Big Sky,Big Sky,31,29,-10.5,55.0,,,2,60,True,True,12.5,Small Home Favorite
2022,6,The Citadel,Furman,Southern,Southern,10,21,10.5,41.5,,,-11,31,False,False,-21.5,Small Home Underdog
2022,8,North Dakota,South Dakota State,MVFC,MVFC,35,49,10.0,45.5,,,-14,84,False,True,-24.0,Small Home Underdog
2022,8,Southern Utah,Stephen F. Austin,Western Athletic,Western Athletic,38,41,4.5,46.0,,,-3,79,False,True,-7.5,Small Home Underdog
2022,9,McNeese,SE Louisiana,Southland,Southland,27,28,18.0,60.5,,,-1,55,False,False,-19.0,Big Home Underdog
2022,9,Tarleton State,Sam Houston,Western Athletic,Western Athletic,21,40,7.5,46.5,,,-19,61,False,True,-26.5,Small Home Underdog
2022,8,Lafayette,Holy Cross,Patriot,Patriot,21,24,24.5,38.5,,,-3,45,False,True,-27.5,Big Home Underdog
2022,9,UC Davis,Cal Poly,Big Sky,Big Sky,59,17,-24.5,60.5,,,42,76,True,True,66.5,Big Home Favorite
2022,8,Mississippi Valley State,Bethune-Cookman,SWAC,SWAC,35,45,4.0,47.5,,,-10,80,False,True,-14.0,Small Home Underdog
2022,8,Alcorn State,Texas Southern,SWAC,SWAC,27,34,-9.5,49.5,,,-7,61,True,True,2.5,Small Home Favorite
2022,8,Towson,William & Mary,CAA,CAA,24,44,18.5,48.5,,,-20,68,False,True,-38.5,Big Home Underdog
2022,8,Stony Brook,Maine,CAA,CAA,28,27,3.5,43.5,,,1,55,False,True,-2.5,Small Home Underdog
2022,8,Charleston Southern,Gardner-Webb,Big South,Big South,14,28,11.5,55.0,,,-14,42,False,False,-25.5,Small Home Underdog
2022,3,Northern Arizona,North Dakota,Big Sky,MVFC,24,27,6.0,48.0,,,-3,51,False,True,-9.0,Small Home Underdog
2022,3,Lamar,Northern Colorado,Southland,Big Sky,14,21,3.0,51.5,,,-7,35,False,False,-10.0,Small Home Underdog
2022,3,UC Davis,San Diego,Big Sky,Pioneer,43,13,-24.0,53.5,,,30,56,True,True,54.0,Big Home Favorite
2022,12,Valparaiso,Drake,Pioneer,Pioneer,0,24,-7.5,48.5,,,-24,24,False,False,-16.5,Small Home Favorite
2022,12,Maine,New Hampshire,CAA,CAA,41,42,5.5,51.5,,,-1,83,False,True,-6.5,Small Home Underdog
2022,10,San Diego,Butler,Pioneer,Pioneer,23,26,-6.0,51.5,,,-3,49,True,False,3.0,Small Home Favorite
2022,10,Samford,VMI,Southern,Southern,34,15,-28.5,59.5,,,19,49,True,False,47.5,Big Home Favorite
2022,6,Eastern Illinois,Northwestern State,OVC,Southland,35,27,-9.5,58.0,,,8,62,True,True,17.5,Small Home Favorite
2022,6,Morgan State,Norfolk State,MEAC,MEAC,21,24,-3.5,48.5,,,-3,45,True,False,0.5,Small Home Favorite
2022,6,Missouri State,Southern Illinois,MVFC,MVFC,21,38,-3.5,62.5,,,-17,59,False,False,-13.5,Small Home Favorite
2022,6,South Dakota State,South Dakota,MVFC,MVFC,28,3,-14.5,43.0,,,25,31,True,False,39.5,Big Home Favorite
2022,6,Georgetown,Pennsylvania,Patriot,Ivy,28,59,15.0,41.5,,,-31,87,False,True,-46.0,Big Home Underdog
2022,6,Alabama A&M,Grambling,SWAC,SWAC,37,31,-8.0,57.0,,,6,68,True,True,14.0,Small Home Favorite
2022,6,Elon,Towson,CAA,CAA,27,10,-23.0,48.0,,,17,37,True,False,40.0,Big Home Favorite
2022,6,Hampton,Maine,CAA,CAA,24,31,5.5,49.5,,,-7,55,False,True,-12.5,Small Home Underdog
2022,5,Fordham,Georgetown,Patriot,Patriot,59,38,-24.0,66.5,,,21,97,True,True,45.0,Big Home Favorite
2022,5,Marist,St. Thomas (MN),Pioneer,Pioneer,24,38,9.0,49.0,,,-14,62,False,True,-23.0,Small Home Underdog
2022,4,Nicholls,Jacksonville State,Southland,Atlantic Sun,21,52,9.0,57.0,,,-31,73,False,True,-40.0,Small Home Underdog
2022,4,Northern Arizona,Idaho,Big Sky,Big Sky,10,27,-2.5,48.5,,,-17,37,False,False,-14.5,Small Home Favorite
2022,3,Oklahoma State,Arkansas-Pine Bluff,Big 12,SWAC,63,7,-54.5,64.5,,,56,70,True,True,110.5,Big Home Favorite
2022,3,Boise State,UT Martin,Mountain West,OVC,30,7,-24.5,53.5,,,23,37,True,False,47.5,Big Home Favorite
2022,3,Arkansas,Missouri State,SEC,MVFC,38,27,-26.0,60.0,,,11,65,True,True,37.0,Big Home Favorite
2022,3,Duke,North Carolina A&T,ACC,Big South,49,20,-30.5,53.0,,,29,69,True,True,59.5,Big Home Favorite
2022,3,East Carolina,Campbell,American Athletic,Big South,49,10,-32.5,58.0,,,39,59,True,True,71.5,Big Home Favorite
2022,4,Norfolk State,St. Francis (PA),MEAC,NEC,26,45,9.5,47.0,,,-19,71,False,True,-28.5,Small Home Underdog
2022,2,Ole Miss,Central Arkansas,SEC,Atlantic Sun,59,3,-36.5,61.0,,,56,62,True,True,92.5,Big Home Favorite
2022,2,Florida Atlantic,SE Louisiana,Conference USA,Southland,42,9,-11.0,63.5,,,33,51,True,False,44.0,Small Home Favorite
2022,2,Georgia Tech,Western Carolina,ACC,Southern,35,17,-24.5,65.5,,,18,52,True,False,42.5,Big Home Favorite
2022,2,Tulane,Alcorn State,American Athletic,SWAC,52,0,-35.5,59.5,,,52,52,True,False,87.5,Big Home Favorite
2022,10,The Citadel,Chattanooga,Southern,Southern,21,31,19.5,39.5,,,-10,52,False,True,-29.5,Big Home Underdog
2022,2,South Florida,Howard,American Athletic,MEAC,42,20,-39.5,61.5,,,22,62,True,True,61.5,Big Home Favorite
2022,10,Valparaiso,St. Thomas (MN),Pioneer,Pioneer,7,34,6.0,51.5,,,-27,41,False,False,-33.0,Small Home Underdog
2022,10,Bucknell,Fordham,Patriot,Patriot,17,59,24.5,64.5,,,-42,76,False,True,-66.5,Big Home Underdog
2022,10,South Carolina State,Delaware State,MEAC,MEAC,24,27,-7.5,41.0,,,-3,51,True,True,4.5,Small Home Favorite
2022,10,Delaware,Monmouth,CAA,CAA,49,17,-10.0,59.5,,,32,66,True,True,42.0,Small Home Favorite
2022,10,Rhode Island,Maine,CAA,CAA,26,22,-15.5,57.0,,,4,48,True,False,19.5,Big Home Favorite
2022,10,Western Carolina,Wofford,Southern,Southern,36,29,-10.0,60.0,,,7,65,True,True,17.0,Small Home Favorite
2022,5,Northern Iowa,Indiana State,MVFC,MVFC,20,14,-23.5,49.0,,,6,34,True,False,29.5,Big Home Favorite
2022,2,San Diego State,Idaho State,Mountain West,Big Sky,38,7,-33.5,50.5,,,31,45,True,False,64.5,Big Home Favorite
2022,3,Arizona,North Dakota State,Pac-12,MVFC,31,28,3.0,49.0,,,3,59,False,True,0.0,Small Home Underdog
2022,3,Southern,Texas Southern,SWAC,SWAC,0,24,7.0,68.5,,,-24,24,False,False,-31.0,Small Home Underdog
2022,5,Illinois State,Southern Illinois,MVFC,MVFC,14,19,7.5,50.5,,,-5,33,False,False,-12.5,Small Home Underdog
2022,5,Southern,Arkansas-Pine Bluff,SWAC,SWAC,59,3,-14.0,60.0,,,56,62,True,True,70.0,Big Home Favorite
2022,6,Samford,Wofford,Southern,Southern,28,14,-20.0,51.0,,,14,42,True,False,34.0,Big Home Favorite
2022,5,North Carolina A&T,Bryant,Big South,Big South,24,13,-5.5,54.5,,,11,37,True,False,16.5,Small Home Favorite
2022,6,Cornell,Harvard,Ivy,Ivy,28,35,11.5,50.5,,,-7,63,False,True,-18.5,Small Home Underdog
2022,12,South Dakota,Northern Iowa,MVFC,MVFC,14,58,5.0,47.0,,,-44,72,False,True,-49.0,Small Home Underdog
2022,12,Southeast Missouri State,Murray State,OVC,OVC,52,22,-27.5,55.5,,,30,74,True,True,57.5,Big Home Favorite
2022,12,Columbia,Cornell,Ivy,Ivy,45,22,-5.0,44.0,,,23,67,True,True,28.0,Small Home Favorite
2022,12,Dartmouth,Brown,Ivy,Ivy,30,7,-10.5,50.5,,,23,37,True,False,33.5,Small Home Favorite
2022,8,Montana State,Weber State,Big Sky,Big Sky,43,38,3.0,53.5,,,5,81,True,True,2.0,Small Home Underdog
2022,9,Maine,Richmond,CAA,CAA,21,31,14.5,54.5,,,-10,52,False,False,-24.5,Big Home Underdog
2022,8,Brown,Cornell,Ivy,Ivy,21,24,-2.5,58.5,,,-3,45,False,False,-0.5,Small Home Favorite
2022,8,Northern Colorado,UC Davis,Big Sky,Big Sky,10,58,19.0,60.0,,,-48,68,False,True,-67.0,Big Home Underdog
2022,8,Columbia,Dartmouth,Ivy,Ivy,24,27,-2.0,38.0,,,-3,51,False,True,-1.0,Small Home Favorite
2022,8,Sacramento State,Montana,Big Sky,Big Sky,31,24,-5.0,53.0,,,7,55,True,True,12.0,Small Home Favorite
2022,8,Eastern Kentucky,North Alabama,Atlantic Sun,Atlantic Sun,56,53,-13.5,67.5,,,3,109,True,True,16.5,Small Home Favorite
2022,8,Idaho State,Northern Arizona,Big Sky,Big Sky,10,24,3.5,52.0,,,-14,34,False,False,-17.5,Small Home Underdog
2022,8,Idaho,Portland State,Big Sky,Big Sky,56,21,-12.0,57.5,,,35,77,True,True,47.0,Small Home Favorite
2022,9,Villanova,Hampton,CAA,CAA,24,10,-22.5,57.5,,,14,34,True,False,36.5,Big Home Favorite
2022,11,Delaware,Richmond,CAA,CAA,13,21,-4.0,45.5,,,-8,34,False,False,-4.0,Small Home Favorite
2022,11,Stony Brook,Towson,CAA,CAA,17,21,5.5,43.5,,,-4,38,False,False,-9.5,Small Home Underdog
2022,11,New Hampshire,Rhode Island,CAA,CAA,31,28,1.0,52.5,,,3,59,True,True,2.0,Small Home Underdog
2022,11,Stephen F. Austin,Central Arkansas,Western Athletic,Atlantic Sun,7,34,0.0,74.5,,,-27,41,False,False,-27.0,Even Game
2022,11,Southern,Mississippi Valley State,SWAC,SWAC,27,7,-20.5,47.5,,,20,34,True,False,40.5,Big Home Favorite
2022,11,Alabama State,Florida A&M,SWAC,SWAC,14,21,4.5,36.5,,,-7,35,False,False,-11.5,Small Home Underdog
2022,2,Utah,Southern Utah,Pac-12,Western Athletic,73,7,-45.5,58.5,,,66,80,True,True,111.5,Big Home Favorite
2022,7,Stephen F. Austin,Tarleton State,Western Athletic,Western Athletic,41,24,-7.5,62.0,,,17,65,True,True,24.5,Small Home Favorite
2022,2,NC State,Charleston Southern,ACC,Big South,55,3,-45.5,55.0,,,52,58,True,True,97.5,Big Home Favorite
2022,2,Minnesota,Western Illinois,Big Ten,MVFC,62,10,-41.0,56.5,,,52,72,True,True,93.0,Big Home Favorite
2022,2,Purdue,Indiana State,Big Ten,MVFC,56,0,-37.0,54.0,,,56,56,True,True,93.0,Big Home Favorite
2022,2,Nevada,Incarnate Word,Mountain West,Southland,41,55,-4.0,61.5,,,-14,96,False,True,-10.0,Small Home Favorite
2022,2,Miami (OH),Robert Morris,Mid-American,Big South,31,14,-30.0,54.0,,,17,45,True,False,47.0,Big Home Favorite
2022,11,St. Francis (PA),Duquesne,NEC,NEC,51,14,-13.0,52.0,,,37,65,True,True,50.0,Small Home Favorite
2022,11,Wagner,Sacred Heart,NEC,NEC,28,38,17.0,48.0,,,-10,66,False,True,-27.0,Big Home Underdog
2022,2,Troy,Alabama A&M,Sun Belt,SWAC,38,17,-37.5,52.0,,,21,55,True,True,58.5,Big Home Favorite
2022,2,Louisiana Tech,Stephen F. Austin,Conference USA,Western Athletic,52,17,-6.5,64.5,,,35,69,True,True,41.5,Small Home Favorite
2022,10,Towson,Villanova,CAA,CAA,27,3,10.5,53.5,,,24,30,True,False,13.5,Small Home Underdog
2022,2,LSU,Southern,SEC,SWAC,65,17,-44.5,58.0,,,48,82,True,True,92.5,Big Home Favorite
2022,4,Samford,Western Carolina,Southern,Southern,35,12,-3.5,77.0,,,23,47,True,False,26.5,Small Home Favorite
2022,2,Washington,Portland State,Pac-12,Big Sky,52,6,-31.0,55.0,,,46,58,True,True,77.0,Big Home Favorite
2022,4,Pennsylvania,Lafayette,Ivy,Patriot,12,0,-11.5,36.0,,,12,12,True,False,23.5,Small Home Favorite
2022,2,James Madison,Norfolk State,Sun Belt,MEAC,63,7,-41.5,54.5,,,56,70,True,True,97.5,Big Home Favorite
2022,2,SMU,Lamar,American Athletic,Southland,45,16,-48.5,66.0,,,29,61,True,False,77.5,Big Home Favorite
2022,2,TCU,Tarleton State,Big 12,Western Athletic,59,17,-40.0,66.5,,,42,76,True,True,82.0,Big Home Favorite
2022,3,Southern Miss,Northwestern State,Sun Belt,Southland,64,10,-32.5,50.5,,,54,74,True,True,86.5,Big Home Favorite
2022,3,Middle Tennessee,Tennessee State,Conference USA,OVC,49,6,-19.5,52.5,,,43,55,True,True,62.5,Big Home Favorite
2022,7,Army,Colgate,FBS Independents,Patriot,42,17,-31.0,51.0,,,25,59,True,True,56.0,Big Home Favorite
2022,7,Liberty,Gardner-Webb,FBS Independents,Big South,21,20,-24.5,55.0,,,1,41,True,False,25.5,Big Home Favorite
2022,12,Montana State,Montana,Big Sky,Big Sky,55,21,1.5,58.5,,,34,76,True,True,32.5,Small Home Underdog
2022,5,Lindenwood,Southeast Missouri State,OVC,OVC,28,49,18.5,58.0,,,-21,77,False,True,-39.5,Big Home Underdog
2022,6,Central Arkansas,Lindenwood,Atlantic Sun,OVC,49,52,-22.5,65.5,,,-3,101,True,True,19.5,Big Home Favorite
2022,2,Georgia,Samford,SEC,Southern,33,0,-53.0,62.5,,,33,33,True,False,86.0,Big Home Favorite
2022,2,Temple,Lafayette,American Athletic,Patriot,30,14,-13.5,39.5,,,16,44,True,True,29.5,Small Home Favorite
2022,2,UCLA,Alabama State,Pac-12,SWAC,45,7,-48.5,61.5,,,38,52,True,False,86.5,Big Home Favorite
2022,2,Clemson,Furman,ACC,Southern,35,12,-45.5,51.5,,,23,47,True,False,68.5,Big Home Favorite
2022,10,Tennessee Tech,Lindenwood,OVC,OVC,35,34,-4.0,62.5,,,1,69,True,True,5.0,Small Home Favorite
2022,6,Montana State,Idaho State,Big Sky,Big Sky,37,6,-25.5,59.0,,,31,43,True,False,56.5,Big Home Favorite
2022,6,Weber State,Eastern Washington,Big Sky,Big Sky,45,21,-16.0,66.5,,,24,66,True,False,40.0,Big Home Favorite
2022,6,Drake,San Diego,Pioneer,Pioneer,10,22,7.5,48.0,,,-12,32,False,False,-19.5,Small Home Underdog
2022,7,Nicholls,Incarnate Word,Southland,Southland,14,49,25.5,72.5,,,-35,63,False,False,-60.5,Big Home Underdog
2022,3,Illinois State,Eastern Illinois,MVFC,OVC,35,7,-15.5,41.5,,,28,42,True,True,43.5,Big Home Favorite
2022,3,SE Louisiana,Central Connecticut,Southland,NEC,70,6,-21.5,56.0,,,64,76,True,True,85.5,Big Home Favorite
2022,5,Idaho State,Montana,Big Sky,Big Sky,20,28,33.0,53.0,,,-8,48,False,False,-41.0,Big Home Underdog
2022,3,East Tennessee State,Furman,Southern,Southern,14,27,-2.5,47.5,,,-13,41,False,False,-10.5,Small Home Favorite
2022,3,Wagner,St. Francis (PA),NEC,NEC,7,27,17.0,50.0,,,-20,34,False,False,-37.0,Big Home Underdog
2022,3,Tennessee Tech,Samford,OVC,Southern,28,33,16.0,60.5,,,-5,61,False,True,-21.0,Big Home Underdog
2022,6,VMI,East Tennessee State,Southern,Southern,21,44,7.0,50.5,,,-23,65,False,True,-30.0,Small Home Underdog
2022,10,Eastern Kentucky,Central Arkansas,Atlantic Sun,Atlantic Sun,42,14,-1.0,70.5,,,28,56,True,False,29.0,Small Home Favorite
2022,6,Stetson,Marist,Pioneer,Pioneer,31,45,-5.5,56.5,,,-14,76,False,True,-8.5,Small Home Favorite
2022,6,St. Thomas (MN),Davidson,Pioneer,Pioneer,27,16,6.0,54.5,,,11,43,True,False,5.0,Small Home Underdog
2022,10,Illinois State,Youngstown State,MVFC,MVFC,17,19,-1.5,41.0,,,-2,36,False,False,-0.5,Small Home Favorite
2022,6,South Carolina State,Florida A&M,MEAC,SWAC,14,20,2.5,54.5,,,-6,34,False,False,-8.5,Small Home Underdog
2022,6,Monmouth,UAlbany,CAA,CAA,38,31,-11.5,64.0,,,7,69,True,True,18.5,Small Home Favorite
2022,10,North Carolina Central,Howard,MEAC,MEAC,50,21,-7.0,59.0,,,29,71,True,True,36.0,Small Home Favorite
2022,10,South Dakota,Missouri State,MVFC,MVFC,20,13,3.5,53.5,,,7,33,True,False,3.5,Small Home Underdog
2022,10,Grambling,Arkansas-Pine Bluff,SWAC,SWAC,36,10,-9.5,55.0,,,26,46,True,False,35.5,Small Home Favorite
2022,10,Richmond,New Hampshire,CAA,CAA,40,34,-12.5,48.0,,,6,74,True,True,18.5,Small Home Favorite
